seq,query_id,status,start_s,end_s,rel_start_s,rel_end_s,latency_s
389,4395993,completed,1785302429.565,1785302431.705,1144.164,1146.304,2.140
390,3733725,completed,1785302431.464,1785302432.913,1146.063,1147.512,1.449
391,3010113,completed,1785302432.597,1785302433.749,1147.196,1148.348,1.152
392,3936312,completed,1785302433.438,1785302436.024,1148.036,1150.622,2.586
393,3517136,completed,1785302434.339,1785302435.643,1148.938,1150.242,1.304
394,4054893,completed,1785302435.268,1785302436.931,1149.866,1151.529,1.663
395,4167464,completed,1785302436.650,1785302437.831,1151.249,1152.430,1.181
396,3739960,completed,1785302437.547,1785302438.950,1152.146,1153.549,1.403
397,3361998,completed,1785302440.776,1785302442.830,1155.375,1157.429,2.054
398,3951636,completed,1785302444.431,1785302445.897,1159.030,1160.496,1.466
399,3832779,completed,1785302448.423,1785302449.970,1163.022,1164.569,1.547
400,3131146,completed,1785302449.357,1785302450.593,1163.956,1165.192,1.236
401,3127443,completed,1785302450.031,1785302451.239,1164.629,1165.837,1.208
402,4102649,completed,1785302451.827,1785302453.297,1166.426,1167.896,1.470
403,3630829,completed,1785302452.411,1785302453.936,1167.010,1168.535,1.525
404,3516308,completed,1785302453.190,1785302454.647,1167.789,1169.246,1.457
405,2825158,completed,1785302453.588,1785302456.088,1168.186,1170.686,2.500
406,4425003,completed,1785302454.269,1785302455.807,1168.868,1170.406,1.538
407,3842815,completed,1785302454.972,1785302456.457,1169.571,1171.056,1.485
408,3290453,completed,1785302456.003,1785302457.446,1170.602,1172.045,1.443
409,3779518,completed,1785302456.314,1785302457.738,1170.913,1172.337,1.424
410,4071125,completed,1785302456.612,1785302458.006,1171.210,1172.604,1.394
411,3339241,completed,1785302457.130,1785302458.619,1171.729,1173.218,1.489
412,2708520,completed,1785302458.161,1785302459.539,1172.760,1174.138,1.378
413,2809848,completed,1785302458.848,1785302460.055,1173.447,1174.654,1.207
414,3757688,completed,1785302460.942,1785302464.607,1175.541,1179.206,3.665
415,4281572,completed,1785302462.078,1785302464.664,1176.677,1179.263,2.586
416,4235107,completed,1785302464.869,1785302466.045,1179.468,1180.644,1.176
417,3299196,completed,1785302466.992,1785302468.305,1181.591,1182.904,1.313
418,4274348,completed,1785302469.059,1785302471.140,1183.658,1185.739,2.081
419,2864757,completed,1785302470.858,1785302471.920,1185.457,1186.519,1.062
420,3763164,completed,1785302471.569,1785302472.666,1186.168,1187.265,1.097
421,3943556,completed,1785302474.141,1785302475.252,1188.740,1189.851,1.111
422,4316146,completed,1785302475.679,1785302477.713,1190.278,1192.312,2.034
423,4192078,completed,1785302478.296,1785302479.696,1192.895,1194.295,1.400
424,2907144,completed,1785302479.118,1785302480.350,1193.717,1194.949,1.232
425,3910348,completed,1785302480.643,1785302482.063,1195.242,1196.662,1.420
426,3400083,completed,1785302481.190,1785302483.901,1195.789,1198.500,2.711
427,4353411,completed,1785302482.990,1785302484.382,1197.589,1198.981,1.392
428,2907145,completed,1785302484.446,1785302485.722,1199.045,1200.321,1.276
429,2824102,completed,1785302484.918,1785302486.428,1199.517,1201.027,1.510
430,3057207,completed,1785302486.390,1785302487.795,1200.989,1202.394,1.405
431,4378275,completed,1785302487.459,1785302488.948,1202.058,1203.547,1.489
432,2669282,completed,1785302488.400,1785302490.801,1202.999,1205.400,2.401
433,2722960,completed,1785302488.931,1785302490.860,1203.529,1205.458,1.929
434,2798275,completed,1785302489.481,1785302491.669,1204.079,1206.267,2.188
435,2845679,completed,1785302490.179,1785302492.810,1204.777,1207.408,2.631
436,3558338,completed,1785302491.305,1785302492.805,1205.903,1207.403,1.500
437,2802090,completed,1785302492.498,1785302493.968,1207.097,1208.567,1.470
438,2665911,completed,1785302494.253,1785302495.787,1208.852,1210.386,1.534
439,2846559,completed,1785302495.184,1785302499.004,1209.783,1213.603,3.820
440,3226077,completed,1785302496.089,1785302497.966,1210.688,1212.565,1.877
441,2800360,completed,1785302497.700,1785302499.360,1212.298,1213.958,1.660
442,2740626,completed,1785302499.504,1785302500.720,1214.102,1215.318,1.216
443,4141564,completed,1785302500.899,1785302503.983,1215.498,1218.582,3.084
444,2579542,completed,1785302502.396,1785302504.123,1216.995,1218.722,1.727
445,2737625,completed,1785302502.879,1785302504.385,1217.478,1218.984,1.506
446,4204710,completed,1785302504.410,1785302507.166,1219.009,1221.765,2.756
447,3330881,completed,1785302504.911,1785302507.540,1219.510,1222.139,2.629
448,4045577,completed,1785302506.627,1785302508.157,1221.226,1222.756,1.530
449,4316871,completed,1785302508.746,1785302510.436,1223.345,1225.035,1.690
450,3849044,completed,1785302510.080,1785302511.304,1224.678,1225.902,1.224
451,4484070,completed,1785302510.529,1785302511.957,1225.128,1226.556,1.428
452,3803106,completed,1785302512.079,1785302515.226,1226.678,1229.825,3.147
453,2696260,completed,1785302514.099,1785302515.608,1228.697,1230.206,1.509
454,2913559,completed,1785302514.639,1785302516.119,1229.238,1230.718,1.480
455,3135353,completed,1785302515.525,1785302517.061,1230.123,1231.659,1.536
456,3302752,completed,1785302516.192,1785302518.889,1230.791,1233.488,2.697
457,4223925,completed,1785302518.464,1785302519.924,1233.063,1234.523,1.460
458,3649846,completed,1785302522.326,1785302523.648,1236.925,1238.247,1.322
459,4110968,completed,1785302523.172,1785302525.928,1237.771,1240.527,2.756
460,2397772,completed,1785302523.721,1785302525.328,1238.320,1239.927,1.607
461,3197748,completed,1785302524.646,1785302528.644,1239.245,1243.243,3.998
462,2393345,completed,1785302525.283,1785302529.339,1239.882,1243.938,4.056
463,3315830,completed,1785302526.050,1785302528.859,1240.649,1243.458,2.809
464,2609022,completed,1785302526.712,1785302529.924,1241.311,1244.523,3.212
465,2610954,completed,1785302527.431,1785302530.026,1242.029,1244.624,2.595
466,2739605,completed,1785302528.260,1785302530.837,1242.858,1245.435,2.577
467,4495547,completed,1785302528.519,1785302530.018,1243.118,1244.617,1.499
468,2387519,completed,1785302529.241,1785302530.728,1243.840,1245.327,1.487
469,2842420,completed,1785302529.810,1785302535.493,1244.409,1250.092,5.683
470,2742683,completed,1785302530.513,1785302532.137,1245.112,1246.736,1.624
471,2802499,completed,1785302531.232,1785302537.786,1245.831,1252.385,6.554
472,2381528,completed,1785302531.559,1785302537.790,1246.157,1252.388,6.231
473,4084820,completed,1785302531.822,1785302533.893,1246.421,1248.492,2.071
474,3359356,completed,1785302532.086,1785302537.788,1246.685,1252.387,5.702
475,2610979,completed,1785302532.414,1785302537.670,1247.013,1252.269,5.256
476,4158429,completed,1785302532.800,1785302536.613,1247.399,1251.212,3.813
477,2840834,completed,1785302533.300,1785302538.410,1247.899,1253.009,5.110
478,3128850,completed,1785302533.600,1785302537.707,1248.199,1252.306,4.107
479,3232678,completed,1785302534.076,1785302538.402,1248.674,1253.000,4.326
480,3915884,completed,1785302534.436,1785302538.417,1249.035,1253.016,3.981
481,3618372,completed,1785302534.839,1785302536.655,1249.438,1251.254,1.816
482,2605488,completed,1785302535.169,1785302537.685,1249.768,1252.284,2.516
483,3184438,completed,1785302535.739,1785302537.596,1250.338,1252.195,1.857
484,4183590,completed,1785302536.258,1785302538.409,1250.857,1253.008,2.151
485,2895525,completed,1785302536.639,1785302538.326,1251.238,1252.925,1.687
486,4394374,completed,1785302536.886,1785302539.751,1251.485,1254.350,2.865
487,2610980,completed,1785302537.683,1785302540.531,1252.282,1255.130,2.848
488,4376062,completed,1785302538.082,1785302539.512,1252.681,1254.111,1.430
489,4481698,completed,1785302538.480,1785302540.719,1253.079,1255.318,2.239
490,3637330,completed,1785302539.009,1785302540.437,1253.608,1255.036,1.428
491,4227029,completed,1785302539.806,1785302541.002,1254.405,1255.601,1.196
492,3028643,completed,1785302540.085,1785302541.637,1254.684,1256.236,1.552
493,2966710,completed,1785302540.495,1785302543.305,1255.094,1257.904,2.810
494,3438026,completed,1785302540.811,1785302543.960,1255.410,1258.559,3.149
495,4369699,completed,1785302541.405,1785302543.357,1256.004,1257.956,1.952
496,2844757,completed,1785302542.100,1785302543.852,1256.699,1258.451,1.752
497,4159624,completed,1785302543.092,1785302545.067,1257.691,1259.666,1.975
498,2527878,completed,1785302544.478,1785302545.887,1259.077,1260.486,1.409
499,2738063,completed,1785302545.858,1785302547.346,1260.457,1261.945,1.488
500,4281661,completed,1785302552.492,1785302554.014,1267.091,1268.613,1.522
501,3774842,completed,1785302557.012,1785302558.156,1271.611,1272.755,1.144
502,3461249,completed,1785302560.816,1785302562.049,1275.415,1276.648,1.233
503,3887327,completed,1785302562.419,1785302564.531,1277.017,1279.129,2.112
504,4076845,completed,1785302563.443,1785302564.892,1278.042,1279.491,1.449
505,2821639,completed,1785302564.863,1785302566.954,1279.462,1281.553,2.091
506,2762705,completed,1785302565.969,1785302568.537,1280.567,1283.135,2.568
507,3015100,completed,1785302566.375,1785302567.861,1280.974,1282.460,1.486
508,3016111,completed,1785302567.244,1785302568.900,1281.843,1283.499,1.656
509,3904489,completed,1785302567.794,1785302569.807,1282.392,1284.405,2.013
510,3117117,completed,1785302567.887,1785302569.083,1282.486,1283.682,1.196
511,3927805,completed,1785302569.112,1785302570.876,1283.710,1285.474,1.764
512,4358814,completed,1785302569.438,1785302571.931,1284.037,1286.530,2.493
513,2728802,completed,1785302569.822,1785302571.855,1284.420,1286.453,2.033
514,4263045,completed,1785302570.180,1785302573.184,1284.779,1287.783,3.004
515,2859483,completed,1785302570.656,1785302572.192,1285.255,1286.791,1.536
516,2974217,completed,1785302570.998,1785302572.190,1285.596,1286.788,1.192
517,2920666,completed,1785302571.390,1785302574.087,1285.989,1288.686,2.697
518,3008145,completed,1785302571.674,1785302572.874,1286.273,1287.473,1.200
519,3664912,completed,1785302571.967,1785302573.178,1286.566,1287.777,1.211
520,4378145,completed,1785302572.255,1785302573.771,1286.853,1288.369,1.516
521,3201717,completed,1785302573.058,1785302574.503,1287.656,1289.101,1.445
522,3959048,completed,1785302573.626,1785302574.805,1288.224,1289.403,1.179
523,3767008,completed,1785302575.252,1785302576.649,1289.851,1291.248,1.397
524,3083784,completed,1785302576.841,1785302578.003,1291.440,1292.602,1.162
525,3173682,completed,1785302578.527,1785302580.975,1293.126,1295.574,2.448
526,3555458,completed,1785302581.159,1785302582.413,1295.758,1297.012,1.254
527,4002440,completed,1785302582.212,1785302584.350,1296.810,1298.948,2.138
528,4293042,completed,1785302585.122,1785302586.291,1299.721,1300.890,1.169
529,4044959,completed,1785302585.905,1785302587.050,1300.504,1301.649,1.145
530,2862134,completed,1785302586.649,1785302587.763,1301.248,1302.362,1.114
531,3360658,completed,1785302588.306,1785302589.822,1302.905,1304.421,1.516
532,4443644,completed,1785302588.847,1785302589.991,1303.446,1304.590,1.144
533,3033236,completed,1785302589.798,1785302590.949,1304.397,1305.548,1.151
534,4126405,completed,1785302590.934,1785302592.101,1305.533,1306.700,1.167
535,3021588,completed,1785302592.227,1785302593.780,1306.826,1308.379,1.553
536,3852038,completed,1785302593.431,1785302595.757,1308.030,1310.356,2.326
537,3904570,completed,1785302594.588,1785302595.979,1309.187,1310.578,1.391
538,3670215,completed,1785302595.608,1785302596.727,1310.207,1311.326,1.119
539,3674067,completed,1785302596.633,1785302598.015,1311.232,1312.614,1.382
540,3953390,completed,1785302598.264,1785302600.453,1312.863,1315.052,2.189
541,2731832,completed,1785302598.863,1785302600.307,1313.462,1314.906,1.444
542,2810158,completed,1785302599.475,1785302600.856,1314.074,1315.455,1.381
543,4102682,completed,1785302599.691,1785302600.933,1314.290,1315.532,1.242
544,4380393,completed,1785302600.598,1785302601.804,1315.197,1316.403,1.206
545,3110988,completed,1785302601.014,1785302602.538,1315.613,1317.137,1.524
546,3744015,completed,1785302601.626,1785302602.803,1316.225,1317.402,1.177
547,4338438,completed,1785302602.013,1785302603.242,1316.612,1317.841,1.229
548,3338875,completed,1785302602.436,1785302603.640,1317.035,1318.239,1.204
549,2788184,completed,1785302603.035,1785302604.399,1317.634,1318.998,1.364
550,4115750,completed,1785302603.343,1785302604.832,1317.942,1319.431,1.489
551,3516309,completed,1785302603.815,1785302605.024,1318.414,1319.623,1.209
552,4190802,completed,1785302604.291,1785302607.209,1318.890,1321.808,2.918
553,3173409,completed,1785302604.816,1785302607.639,1319.414,1322.237,2.823
554,3508260,completed,1785302605.155,1785302606.556,1319.753,1321.154,1.401
555,2907599,completed,1785302605.632,1785302607.383,1320.231,1321.982,1.751
556,2721710,completed,1785302606.325,1785302608.734,1320.924,1323.333,2.409
557,4296464,completed,1785302606.877,1785302608.276,1321.476,1322.875,1.399
558,2817921,completed,1785302607.396,1785302608.563,1321.995,1323.162,1.167
559,4211089,completed,1785302607.713,1785302608.739,1322.311,1323.337,1.026
560,3664938,completed,1785302607.950,1785302609.384,1322.549,1323.983,1.434
561,2855278,completed,1785302608.421,1785302609.569,1323.020,1324.168,1.148
562,3508261,completed,1785302608.818,1785302610.453,1323.416,1325.051,1.635
563,2906769,completed,1785302609.135,1785302610.338,1323.734,1324.937,1.203
564,3433653,completed,1785302609.373,1785302611.392,1323.972,1325.991,2.019
565,3443416,completed,1785302610.000,1785302611.299,1324.598,1325.898,1.300
566,3457815,completed,1785302610.982,1785302612.371,1325.581,1326.970,1.389
567,4023784,completed,1785302611.540,1785302613.612,1326.138,1328.210,2.072
568,3333877,completed,1785302612.609,1785302614.581,1327.207,1329.179,1.972
569,3347078,completed,1785302612.783,1785302614.183,1327.381,1328.781,1.400
570,4500886,completed,1785302613.636,1785302614.895,1328.235,1329.494,1.259
571,4329402,completed,1785302614.178,1785302615.284,1328.777,1329.883,1.106
572,3025168,completed,1785302614.513,1785302617.595,1329.111,1332.193,3.082
573,3532217,completed,1785302615.000,1785302616.384,1329.599,1330.983,1.384
574,3839112,completed,1785302615.814,1785302618.410,1330.413,1333.009,2.596
575,2833604,completed,1785302616.111,1785302617.369,1330.709,1331.967,1.258
576,3097770,completed,1785302616.964,1785302618.811,1331.562,1333.409,1.847
577,3711616,completed,1785302617.872,1785302620.360,1332.470,1334.958,2.488
578,3575058,completed,1785302618.483,1785302619.979,1333.082,1334.578,1.496
579,3447134,completed,1785302619.372,1785302620.801,1333.971,1335.400,1.429
580,4376063,completed,1785302620.105,1785302622.238,1334.703,1336.836,2.133
581,4109425,completed,1785302621.050,1785302622.420,1335.648,1337.018,1.370
582,3821939,completed,1785302621.519,1785302622.666,1336.117,1337.264,1.147
583,2496026,completed,1785302622.692,1785302624.007,1337.290,1338.605,1.315
584,4025687,completed,1785302624.561,1785302626.045,1339.160,1340.644,1.484
585,2757985,completed,1785302625.584,1785302628.308,1340.183,1342.907,2.724
586,3487130,completed,1785302627.570,1785302629.111,1342.169,1343.710,1.541
587,3769874,completed,1785302630.239,1785302633.415,1344.838,1348.014,3.176
588,4168605,completed,1785302631.083,1785302633.453,1345.682,1348.052,2.370
589,3510663,completed,1785302631.928,1785302633.535,1346.527,1348.134,1.607
590,3929932,completed,1785302632.517,1785302634.860,1347.116,1349.459,2.343
591,4468276,completed,1785302633.771,1785302636.268,1348.370,1350.867,2.497
592,2724926,completed,1785302634.113,1785302635.667,1348.712,1350.266,1.554
593,3309888,completed,1785302634.742,1785302636.098,1349.341,1350.697,1.356
594,2929439,completed,1785302635.341,1785302637.728,1349.940,1352.327,2.387
595,3821940,completed,1785302635.764,1785302638.420,1350.363,1353.019,2.656
596,4422617,completed,1785302636.018,1785302637.265,1350.617,1351.864,1.247
597,3565272,completed,1785302636.669,1785302639.013,1351.268,1353.612,2.344
598,3875243,completed,1785302637.124,1785302639.469,1351.723,1354.068,2.345
599,4356150,completed,1785302638.067,1785302639.340,1352.666,1353.939,1.273
600,2906820,completed,1785302638.597,1785302640.826,1353.196,1355.425,2.229
601,2947353,completed,1785302639.415,1785302640.595,1354.014,1355.194,1.180
602,2805719,completed,1785302640.287,1785302641.873,1354.886,1356.472,1.586
603,3670674,completed,1785302640.830,1785302643.766,1355.429,1358.365,2.936
604,3563246,completed,1785302641.291,1785302643.137,1355.890,1357.736,1.846
605,4437506,completed,1785302642.042,1785302644.407,1356.640,1359.005,2.365
606,4195435,completed,1785302642.313,1785302645.265,1356.912,1359.864,2.952
607,3236717,completed,1785302642.872,1785302644.211,1357.471,1358.810,1.339
608,3202657,completed,1785302643.195,1785302646.075,1357.794,1360.674,2.880
609,3361999,completed,1785302643.523,1785302644.710,1358.122,1359.309,1.187
610,4274453,completed,1785302644.130,1785302645.333,1358.729,1359.932,1.203
611,3599190,completed,1785302644.436,1785302646.007,1359.035,1360.606,1.571
612,4100165,completed,1785302644.932,1785302646.045,1359.531,1360.644,1.113
613,3587861,completed,1785302645.440,1785302647.549,1360.039,1362.148,2.109
614,3028991,completed,1785302645.974,1785302648.011,1360.573,1362.610,2.037
615,3404095,completed,1785302647.019,1785302648.542,1361.618,1363.141,1.523
616,4468277,completed,1785302647.308,1785302648.483,1361.907,1363.082,1.175
617,3510799,completed,1785302647.731,1785302649.150,1362.329,1363.748,1.419
618,2776759,completed,1785302648.181,1785302649.323,1362.779,1363.921,1.142
619,2728570,completed,1785302648.935,1785302651.093,1363.534,1365.692,2.158
620,4327654,completed,1785302649.539,1785302652.788,1364.138,1367.387,3.249
621,2710896,completed,1785302650.141,1785302653.258,1364.740,1367.857,3.117
622,3959079,completed,1785302650.629,1785302652.359,1365.227,1366.957,1.730
623,2721711,completed,1785302651.136,1785302656.089,1365.735,1370.688,4.953
624,3132236,completed,1785302653.197,1785302654.487,1367.796,1369.086,1.290
625,4181902,failed,1785302653.876,1785302653.881,1368.475,1368.480,0.005
626,2659887,completed,1785302654.369,1785302655.899,1368.967,1370.497,1.530
627,2678693,completed,1785302655.877,1785302657.070,1370.476,1371.669,1.193
628,2711539,completed,1785302656.987,1785302658.540,1371.585,1373.138,1.553
629,2684702,completed,1785302657.718,1785302658.891,1372.317,1373.490,1.173
630,3517167,completed,1785302658.539,1785302659.963,1373.137,1374.561,1.424
631,2797465,completed,1785302659.624,1785302661.648,1374.223,1376.247,2.024
632,3378042,completed,1785302661.133,1785302662.502,1375.731,1377.100,1.369
633,3234826,completed,1785302662.314,1785302663.816,1376.912,1378.414,1.502
634,2825171,failed,1785302663.205,1785302663.210,1377.804,1377.809,0.005
635,3636325,completed,1785302663.699,1785302666.324,1378.298,1380.923,2.625
636,4486130,completed,1785302664.945,1785302666.350,1379.544,1380.949,1.405
637,4084849,completed,1785302665.953,1785302667.433,1380.552,1382.032,1.480
638,3070809,completed,1785302666.254,1785302669.278,1380.853,1383.877,3.024
639,2659888,completed,1785302666.747,1785302669.702,1381.346,1384.301,2.955
640,3854212,completed,1785302667.353,1785302668.779,1381.951,1383.377,1.426
641,3059516,completed,1785302668.057,1785302669.257,1382.655,1383.855,1.200
642,3596542,completed,1785302668.568,1785302670.035,1383.167,1384.634,1.467
643,2659889,completed,1785302669.265,1785302670.439,1383.864,1385.038,1.174
644,2744497,completed,1785302669.508,1785302670.711,1384.106,1385.309,1.203
645,3693887,completed,1785302670.610,1785302672.100,1385.209,1386.699,1.490
646,4497975,completed,1785302671.014,1785302672.187,1385.613,1386.786,1.173
647,3242835,completed,1785302671.229,1785302672.389,1385.828,1386.988,1.160
648,4382194,completed,1785302672.025,1785302673.369,1386.624,1387.968,1.344
649,4425124,completed,1785302672.366,1785302673.882,1386.965,1388.481,1.516
650,2998090,completed,1785302672.863,1785302674.189,1387.462,1388.788,1.326
651,4013259,completed,1785302673.746,1785302674.809,1388.345,1389.408,1.063
652,2907201,completed,1785302674.140,1785302675.510,1388.739,1390.109,1.370
653,4331237,completed,1785302674.966,1785302677.671,1389.565,1392.270,2.705
654,4139056,completed,1785302675.214,1785302677.871,1389.813,1392.470,2.657
655,3017763,completed,1785302675.574,1785302677.305,1390.172,1391.903,1.731
656,2874487,completed,1785302675.673,1785302677.450,1390.272,1392.049,1.777
657,3925069,completed,1785302676.107,1785302678.412,1390.705,1393.010,2.305
658,3060183,completed,1785302676.695,1785302678.148,1391.294,1392.747,1.453
659,3979425,completed,1785302677.073,1785302678.528,1391.671,1393.126,1.455
660,4489051,completed,1785302677.413,1785302678.505,1392.012,1393.104,1.092
661,2920412,completed,1785302678.199,1785302679.662,1392.797,1394.260,1.463
662,4457533,completed,1785302678.726,1785302679.598,1393.325,1394.197,0.872
663,4045021,completed,1785302679.201,1785302680.320,1393.800,1394.919,1.119
664,4334088,completed,1785302679.446,1785302680.919,1394.045,1395.518,1.473
665,3098679,completed,1785302680.361,1785302681.771,1394.960,1396.370,1.410
666,4442892,completed,1785302680.748,1785302681.923,1395.347,1396.522,1.175
667,3682150,completed,1785302681.694,1785302683.197,1396.293,1397.796,1.503
668,3773082,completed,1785302682.098,1785302683.553,1396.696,1398.151,1.455
669,3811424,completed,1785302682.434,1785302683.879,1397.033,1398.478,1.445
670,3254966,completed,1785302682.916,1785302685.625,1397.515,1400.224,2.709
671,2974271,completed,1785302683.949,1785302686.767,1398.548,1401.366,2.818
672,4031978,completed,1785302684.645,1785302686.059,1399.244,1400.658,1.414
673,3626102,completed,1785302686.047,1785302687.421,1400.645,1402.019,1.374
674,4222206,completed,1785302686.989,1785302689.083,1401.588,1403.682,2.094
675,3998339,completed,1785302687.797,1785302689.282,1402.396,1403.881,1.485
676,2799392,completed,1785302689.292,1785302691.317,1403.890,1405.915,2.025
677,2737115,completed,1785302689.973,1785302691.210,1404.572,1405.809,1.237
678,2744028,completed,1785302690.919,1785302693.075,1405.518,1407.674,2.156
679,3118958,completed,1785302692.641,1785302694.763,1407.239,1409.361,2.122
680,2801667,completed,1785302693.317,1785302694.805,1407.916,1409.404,1.488
681,2796322,completed,1785302693.490,1785302695.555,1408.088,1410.153,2.065
682,3254967,completed,1785302694.206,1785302696.806,1408.805,1411.405,2.600
683,3932147,completed,1785302694.677,1785302696.043,1409.276,1410.642,1.366
684,3827554,completed,1785302695.097,1785302696.460,1409.696,1411.059,1.363
685,2799423,completed,1785302695.493,1785302696.884,1410.091,1411.482,1.391
686,3775690,completed,1785302696.542,1785302697.947,1411.141,1412.546,1.405
687,3549397,completed,1785302696.986,1785302698.470,1411.585,1413.069,1.484
688,4323611,completed,1785302697.926,1785302699.295,1412.525,1413.894,1.369
689,2862135,completed,1785302698.317,1785302699.845,1412.916,1414.444,1.528
690,4198302,completed,1785302699.593,1785302700.787,1414.192,1415.386,1.194
691,4204817,completed,1785302700.023,1785302701.133,1414.621,1415.731,1.110
692,2741635,completed,1785302700.342,1785302701.744,1414.941,1416.343,1.402
693,2737644,completed,1785302700.391,1785302701.869,1414.990,1416.468,1.478
694,4213912,completed,1785302700.851,1785302703.332,1415.450,1417.931,2.481
695,3231772,completed,1785302701.275,1785302703.323,1415.874,1417.922,2.048
696,2744557,completed,1785302701.793,1785302703.355,1416.392,1417.954,1.562
697,2803138,completed,1785302702.182,1785302703.600,1416.781,1418.199,1.418
698,3392909,completed,1785302702.921,1785302705.417,1417.520,1420.016,2.496
699,4350731,completed,1785302703.218,1785302704.687,1417.817,1419.286,1.469
700,2696317,completed,1785302703.464,1785302704.912,1418.063,1419.511,1.448
701,3892561,completed,1785302704.021,1785302705.580,1418.620,1420.179,1.559
702,2579644,completed,1785302704.722,1785302706.214,1419.321,1420.813,1.492
703,2738064,completed,1785302705.124,1785302707.691,1419.723,1422.290,2.567
704,2576557,completed,1785302706.057,1785302708.214,1420.656,1422.813,2.157
705,2665971,completed,1785302706.410,1785302708.101,1421.009,1422.700,1.691
706,3323377,completed,1785302706.961,1785302708.566,1421.560,1423.165,1.605
707,2747611,completed,1785302708.123,1785302709.659,1422.722,1424.258,1.536
708,2655590,completed,1785302708.605,1785302710.546,1423.204,1425.145,1.941
709,3131909,completed,1785302709.249,1785302710.695,1423.847,1425.293,1.446
710,3878826,completed,1785302709.537,1785302710.898,1424.136,1425.497,1.361
711,3776156,completed,1785302710.101,1785302711.486,1424.700,1426.085,1.385
712,2785916,completed,1785302710.539,1785302711.634,1425.138,1426.233,1.095
713,2599300,completed,1785302710.645,1785302712.203,1425.244,1426.802,1.558
714,2903010,completed,1785302711.612,1785302712.830,1426.211,1427.429,1.218
715,3517199,completed,1785302712.786,1785302714.873,1427.384,1429.471,2.087
716,2746652,completed,1785302713.857,1785302715.308,1428.456,1429.907,1.451
717,4255093,completed,1785302714.595,1785302715.819,1429.194,1430.418,1.224
718,2816723,completed,1785302715.099,1785302716.222,1429.697,1430.820,1.123
719,2707325,completed,1785302715.964,1785302717.328,1430.563,1431.927,1.364
720,3326014,completed,1785302716.429,1785302717.819,1431.028,1432.418,1.390
721,3140755,completed,1785302716.743,1785302718.117,1431.342,1432.716,1.374
722,4328537,completed,1785302717.175,1785302718.628,1431.774,1433.227,1.453
723,4297347,completed,1785302718.045,1785302719.392,1432.644,1433.991,1.347
724,2745525,completed,1785302718.991,1785302720.185,1433.590,1434.784,1.194
725,2604900,completed,1785302719.359,1785302721.742,1433.958,1436.341,2.383
726,4162867,completed,1785302719.628,1785302720.819,1434.227,1435.418,1.191
727,3535361,completed,1785302719.995,1785302721.499,1434.594,1436.098,1.504
728,4501988,completed,1785302721.046,1785302723.194,1435.644,1437.792,2.148
729,4199805,completed,1785302722.358,1785302724.520,1436.957,1439.119,2.162
730,3500660,completed,1785302722.792,1785302723.965,1437.391,1438.564,1.173
731,2669329,completed,1785302723.566,1785302725.070,1438.165,1439.669,1.504
732,2665994,completed,1785302724.102,1785302725.686,1438.700,1440.284,1.584
733,2705732,completed,1785302725.279,1785302726.649,1439.878,1441.248,1.370
734,3464237,completed,1785302726.241,1785302727.700,1440.840,1442.299,1.459
735,3207241,completed,1785302726.607,1785302729.073,1441.205,1443.671,2.466
736,3146694,completed,1785302727.539,1785302729.014,1442.137,1443.612,1.475
737,3558339,completed,1785302728.050,1785302730.078,1442.648,1444.676,2.028
738,3228799,completed,1785302728.419,1785302729.759,1443.018,1444.358,1.340
739,2845820,completed,1785302729.027,1785302731.060,1443.626,1445.659,2.033
740,4061870,completed,1785302729.724,1785302730.910,1444.323,1445.509,1.186
741,2824148,completed,1785302730.298,1785302732.980,1444.896,1447.578,2.682
742,3272865,completed,1785302730.533,1785302731.719,1445.132,1446.318,1.186
743,4430077,completed,1785302731.046,1785302732.488,1445.645,1447.087,1.442
744,4382654,completed,1785302731.339,1785302733.776,1445.938,1448.375,2.437
745,2711580,completed,1785302731.809,1785302733.891,1446.408,1448.490,2.082
746,4110969,completed,1785302732.718,1785302733.912,1447.317,1448.511,1.194
747,4183591,completed,1785302732.911,1785302734.113,1447.510,1448.712,1.202
748,3924566,completed,1785302733.384,1785302734.747,1447.983,1449.346,1.363
749,3296056,completed,1785302733.977,1785302735.543,1448.576,1450.142,1.566
750,2967130,completed,1785302734.157,1785302736.507,1448.756,1451.106,2.350
751,3615359,completed,1785302734.469,1785302736.900,1449.068,1451.499,2.431
752,3398828,completed,1785302734.553,1785302735.774,1449.152,1450.373,1.221
753,2863398,completed,1785302735.240,1785302737.738,1449.839,1452.337,2.498
754,4032041,completed,1785302735.657,1785302736.516,1450.256,1451.115,0.859
755,3228800,completed,1785302736.537,1785302737.646,1451.136,1452.245,1.109
756,3072820,completed,1785302736.684,1785302738.042,1451.282,1452.640,1.358
757,2876357,completed,1785302736.931,1785302738.255,1451.530,1452.854,1.324
758,3525995,completed,1785302737.105,1785302738.665,1451.704,1453.264,1.560
759,2904744,completed,1785302737.532,1785302739.785,1452.131,1454.384,2.253
760,4012469,completed,1785302737.739,1785302739.103,1452.337,1453.701,1.364
761,3659075,completed,1785302738.765,1785302740.759,1453.364,1455.358,1.994
762,4084850,completed,1785302739.444,1785302740.997,1454.042,1455.595,1.553
763,2840859,completed,1785302740.289,1785302741.596,1454.888,1456.195,1.307
764,3707580,completed,1785302740.828,1785302742.278,1455.427,1456.877,1.450
765,2886572,completed,1785302741.289,1785302742.577,1455.888,1457.176,1.288
